movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
442,8883,3.0,837288618,0,1993,Action,Adventure,Sci-Fi,4001,3.04,0.97,151,357,597,586,350,61,1993,1.52,3.75,1.04,Drama,Thriller,Comedy,Romance,Action
474,8883,4.0,837288675,1,1993,Action,Thriller,"",4106,3.72,0.75,168,265,151,357,597,68,1993,1.50,3.69,1.03,Drama,Thriller,Comedy,Romance,Action
273,8883,4.0,837288802,1,1994,Drama,Horror,Sci-Fi,1633,3.11,0.97,508,36,6,277,224,79,1993,1.45,3.73,1.00,Drama,Thriller,Romance,Comedy,Action
237,8883,3.0,837288802,0,1995,Comedy,Romance,"",1411,3.20,0.90,246,273,508,36,6,82,1993,1.42,3.73,0.98,Drama,Thriller,Romance,Comedy,Action
491,8883,4.0,837289019,1,1993,Drama,"","",1178,3.39,0.87,280,381,230,246,273,88,1993,1.40,3.70,1.01,Drama,Thriller,Romance,Comedy,Action
207,8883,4.0,837289288,1,1995,Drama,Romance,"",1210,3.42,1.06,491,280,381,230,246,91,1993,1.38,3.69,1.00,Drama,Thriller,Romance,Comedy,Action
144,8883,4.0,837289316,1,1995,Comedy,"","",1010,3.47,0.89,534,351,207,491,280,95,1993,1.37,3.69,0.98,Drama,Thriller,Romance,Comedy,Action
674,9183,2.0,1022619125,0,1968,Adventure,Comedy,Sci-Fi,745,2.91,1.07,480,"","","","",2,1994,2.12,3.00,1.41,Action,Sci-Fi,Thriller,Adventure,""
552,9752,4.0,946325468,1,1993,Action,Adventure,Comedy,2769,3.22,0.92,10,329,736,480,733,10,1988,18.11,3.50,0.97,Adventure,Action,Thriller,Sci-Fi,Romance
788,9752,3.0,946325788,0,1996,Comedy,Fantasy,Romance,4208,2.87,1.08,317,260,2,107,552,20,1990,13.27,3.45,1.10,Adventure,Action,Thriller,Sci-Fi,Comedy
60,9752,3.0,946325788,0,1995,Adventure,Children,Fantasy,1376,3.09,1.03,317,260,2,107,552,21,1990,12.99,3.43,1.08,Adventure,Action,Thriller,Sci-Fi,Comedy
1,9752,5.0,946326252,1,1995,Adventure,Animation,Children,10759,3.91,0.89,745,595,799,593,368,34,1990,13.63,3.62,1.04,Adventure,Action,Thriller,Comedy,Fantasy
364,9752,4.0,946326273,1,1994,Adventure,Animation,Children,8464,3.78,0.93,1,745,595,799,593,35,1990,13.45,3.66,1.06,Adventure,Action,Thriller,Comedy,Fantasy
555,10017,3.5,1410437267,1,1993,Crime,Thriller,"",3312,3.80,0.90,223,215,922,"","",10,1980,23.67,3.10,0.99,Romance,Drama,Comedy,Film-Noir,""
903,1102,4.0,886510599,1,1958,Drama,Mystery,Romance,3051,4.13,0.81,474,260,"","","",2,1985,11.31,4.00,0.00,Action,Sci-Fi,Thriller,Adventure,""
300,1102,4.0,886510905,1,1994,Drama,"","",4445,3.68,0.82,356,1,953,608,671,14,1985,16.22,3.71,0.73,Drama,Thriller,Comedy,Action,Sci-Fi
539,1102,3.0,886511061,0,1993,Comedy,Drama,Romance,6177,3.50,0.97,296,111,527,300,356,21,1984,17.36,3.71,0.85,Drama,Thriller,Comedy,Crime,Action
216,1102,4.0,886511402,1,1995,Comedy,"","",1867,3.22,1.14,52,785,39,235,125,41,1989,13.23,3.46,0.84,Drama,Comedy,Thriller,Romance,Crime
639,1102,4.0,886511446,1,1996,Comedy,Drama,"",248,2.99,1.14,216,52,785,39,235,44,1989,12.83,3.45,0.82,Comedy,Drama,Thriller,Romance,Crime
440,1102,3.0,886511562,0,1993,Comedy,Romance,"",4180,3.60,0.81,543,63,156,532,639,53,1990,11.81,3.45,0.80,Comedy,Drama,Thriller,Romance,Crime
368,1102,3.0,886511562,0,1994,Adventure,Comedy,Western,3756,3.39,0.89,543,63,156,532,639,54,1990,11.70,3.44,0.79,Comedy,Drama,Thriller,Romance,Crime
50,11671,5.0,938995523,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,608,47,593,"","",3,1994,2.65,4.67,0.58,Thriller,Crime,Horror,Mystery,Drama
357,11671,3.0,941398928,0,1994,Comedy,Romance,"",6126,3.63,0.94,50,608,47,593,"",5,1994,1.95,4.40,0.89,Thriller,Crime,Mystery,Horror,Drama
800,11671,5.0,951161479,1,1996,Drama,Mystery,Western,1609,4.04,0.91,905,733,10,902,562,14,1987,17.92,3.93,0.83,Thriller,Crime,Drama,Comedy,Action
924,11671,2.0,953692337,0,1968,Adventure,Drama,Sci-Fi,5530,3.95,1.05,800,905,733,10,902,16,1988,16.91,3.94,0.85,Thriller,Drama,Mystery,Crime,Comedy
58,11671,5.0,953865466,1,1994,Comedy,Drama,Romance,2498,3.95,0.99,296,483,800,905,733,19,1988,16.26,3.95,0.97,Thriller,Drama,Crime,Comedy,Mystery
858,11679,5.0,1380546313,1,1972,Crime,Drama,"",8996,4.35,0.86,318,382,163,420,"",4,1994,0.50,4.25,0.65,Action,Romance,Thriller,Crime,Drama
47,11679,5.0,1380573959,1,1995,Mystery,Thriller,"",9335,4.06,0.87,293,910,296,741,778,16,1990,10.23,4.56,0.57,Drama,Crime,Thriller,Action,Comedy
253,11679,4.5,1383338028,1,1994,Drama,Horror,"",6010,3.50,0.94,47,293,910,296,741,17,1991,9.95,4.59,0.57,Drama,Crime,Thriller,Action,Comedy
316,11679,4.0,1417366830,1,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,165,377,260,912,593,29,1988,13.47,4.38,0.72,Drama,Crime,Thriller,Action,Romance
260,11840,5.0,914662966,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,457,150,919,"","",6,1985,22.81,3.50,1.38,Adventure,Thriller,Musical,IMAX,Fantasy
589,12264,3.0,975256003,0,1991,Action,Sci-Fi,"",11483,3.94,0.90,34,527,608,318,260,7,1991,6.73,3.71,0.49,Drama,Crime,Action,Sci-Fi,Thriller
515,12264,5.0,975257074,1,1993,Drama,Romance,"",2286,3.91,0.90,182,428,272,800,50,16,1993,4.55,3.69,0.60,Drama,Crime,Thriller,Mystery,Comedy
36,12526,3.0,916883561,0,1995,Crime,Drama,"",4547,3.94,0.90,919,920,593,498,318,9,1972,25.52,3.78,1.39,Drama,Romance,Adventure,Crime,Thriller
551,12911,3.0,1096039732,0,1993,Animation,Children,Fantasy,4460,3.71,0.97,"","","","","",5,1994,1.14,1.90,0.89,"","","","",""
50,12911,3.0,1096039737,0,1995,Crime,Mystery,Thriller,10221,4.35,0.75,"","","","","",6,1994,1.21,2.08,0.92,"","","","",""
47,12911,3.5,1096040746,1,1995,Mystery,Thriller,"",9335,4.06,0.87,593,318,858,"","",11,1991,6.74,2.91,1.34,Crime,Drama,Thriller,Horror,""
260,12911,4.0,1096040856,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,527,47,593,318,858,13,1992,6.22,3.04,1.27,Crime,Drama,Thriller,Horror,Mystery
778,12911,3.5,1096040935,1,1996,Comedy,Crime,Drama,5195,4.00,0.90,260,527,47,593,318,15,1991,7.04,3.10,1.20,Crime,Drama,Thriller,Action,Sci-Fi
457,12911,2.5,1096041112,0,1993,Thriller,"","",10736,3.97,0.78,750,778,260,527,47,17,1990,9.47,3.21,1.17,Crime,Drama,Thriller,War,Comedy
788,12911,1.0,1096041944,0,1996,Comedy,Fantasy,Romance,4208,2.87,1.08,293,912,17,208,454,48,1991,9.42,2.83,1.15,Drama,Action,Thriller,Adventure,Crime
555,12911,4.0,1096042148,1,1993,Crime,Thriller,"",3312,3.80,0.90,16,293,912,17,208,52,1991,9.08,2.78,1.16,Drama,Action,Thriller,Crime,Adventure
368,12911,2.5,1096042756,0,1994,Adventure,Comedy,Western,3756,3.39,0.89,555,16,293,912,17,53,1991,9.00,2.80,1.16,Drama,Thriller,Crime,Action,Adventure
707,12911,3.0,1096043364,0,1996,Crime,Drama,Thriller,1005,3.06,0.88,319,555,16,293,912,56,1991,8.77,2.80,1.15,Drama,Thriller,Crime,Action,Comedy
231,13047,5.0,1286330729,1,1994,Adventure,Comedy,"",7051,2.93,1.21,500,595,588,1,356,8,1993,1.67,4.25,0.76,Comedy,Children,Drama,Animation,Romance
231,13182,1.0,847291278,0,1994,Adventure,Comedy,"",7051,2.93,1.21,356,595,316,457,150,13,1993,1.91,3.38,1.04,Adventure,Drama,Romance,IMAX,Action
185,13182,3.0,847291346,0,1995,Action,Crime,Thriller,5344,3.11,0.96,208,318,480,329,356,20,1993,1.66,3.40,1.10,Adventure,Drama,Sci-Fi,Action,Thriller
232,13182,5.0,847291747,1,1994,Comedy,Drama,Romance,1373,4.03,0.85,246,337,272,265,58,51,1993,1.49,3.63,1.02,Drama,Romance,Comedy,Adventure,Action
22,13196,2.0,1075940994,0,1995,Crime,Drama,Horror,2208,3.30,0.92,370,163,"","","",2,1994,0.71,3.75,0.35,Action,Romance,Western,Comedy,""
110,13196,4.0,1075941274,1,1995,Action,Drama,War,11637,4.04,0.97,47,296,520,370,163,6,1994,0.82,3.75,1.04,Comedy,Action,Thriller,Romance,Mystery
6,13196,3.5,1075941392,1,1995,Action,Crime,Thriller,5245,3.84,0.86,589,555,260,110,47,10,1992,5.49,4.10,0.94,Action,Thriller,Comedy,Sci-Fi,Crime
592,13196,4.5,1075941828,1,1989,Action,Crime,Thriller,10028,3.40,0.84,198,733,480,6,589,16,1993,4.49,3.84,0.87,Action,Thriller,Sci-Fi,Crime,Adventure
175,13196,4.0,1075951063,1,1995,Drama,"","",1043,3.50,1.10,377,318,431,608,344,37,1992,4.28,4.00,0.79,Thriller,Action,Crime,Drama,Comedy
292,13196,3.5,1079561588,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,364,648,595,153,32,51,1992,5.56,3.96,0.84,Thriller,Action,Crime,Comedy,Drama
160,13196,2.5,1079561749,0,1995,Action,Adventure,Mystery,3235,2.60,1.01,410,541,367,231,292,64,1992,5.21,3.74,1.00,Thriller,Action,Comedy,Crime,Drama
442,13196,3.5,1079561753,1,1993,Action,Adventure,Sci-Fi,4001,3.04,0.97,410,541,367,231,292,65,1992,5.18,3.72,1.00,Thriller,Action,Comedy,Crime,Drama
153,13248,3.0,836846398,0,1995,Action,Adventure,Comedy,7100,2.89,0.95,349,165,590,150,380,8,1993,2.30,4.00,1.20,Action,Thriller,Adventure,Drama,Crime
208,13248,3.0,836846540,0,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,161,457,593,292,318,19,1993,1.74,4.11,1.15,Thriller,Drama,Action,Adventure,Crime
50,13911,5.0,980120046,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,318,"","","","",2,1972,30.41,3.50,0.71,Crime,Drama,"","",""
296,13911,4.0,980120074,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,50,318,"","","",3,1980,25.12,4.00,1.00,Crime,Thriller,Mystery,Drama,""
508,13911,4.0,980120821,1,1993,Drama,"","",4185,3.83,0.87,597,25,364,628,733,21,1991,9.50,4.14,0.79,Drama,Thriller,Romance,Comedy,Action
11,13911,4.0,980121104,1,1995,Comedy,Drama,Romance,3846,3.69,0.88,778,508,597,25,364,30,1992,8.04,3.83,0.87,Drama,Thriller,Comedy,Romance,Crime
73,14206,5.0,859760790,1,1995,Drama,War,"",670,3.77,1.06,509,303,467,370,587,37,1994,3.17,4.46,0.80,Drama,Action,Thriller,Comedy,Romance
527,14206,5.0,859760790,1,1993,Drama,War,"",11017,4.30,0.83,73,509,303,467,370,38,1994,3.13,4.47,0.80,Drama,Action,Thriller,Comedy,Romance
661,14345,3.5,1079840239,1,1996,Adventure,Animation,Children,2153,3.30,1.00,345,953,529,"","",5,1984,21.48,2.70,1.44,Drama,Romance,Fantasy,Comedy,""
480,14345,0.5,1079840339,0,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,778,661,345,953,529,8,1988,17.20,3.00,1.20,Drama,Fantasy,Comedy,Romance,Adventure
969,14345,5.0,1079845037,1,1951,Adventure,Comedy,Romance,2380,4.11,0.86,908,161,508,923,750,31,1978,23.91,3.89,1.39,Drama,Comedy,Thriller,Romance,Adventure
512,14345,0.5,1079847599,0,1994,Horror,Sci-Fi,"",256,2.85,1.08,919,34,440,898,969,42,1977,24.37,3.67,1.57,Drama,Comedy,Romance,Adventure,Children
913,14358,5.0,949701392,1,1941,Film-Noir,Mystery,"",2720,4.17,0.83,597,590,"","","",2,1990,0.00,4.00,0.00,Romance,Adventure,Western,Drama,Comedy
1,1438,5.0,858099649,1,1995,Adventure,Animation,Children,10759,3.91,0.89,"","","","","",4,1995,0.58,3.00,0.00,"","","","",""
3,1438,3.0,858099700,0,1995,Comedy,Romance,"",2769,3.15,0.99,62,1,"","","",6,1995,0.52,3.50,0.84,Adventure,Fantasy,Children,Drama,Comedy
6,1438,5.0,858099700,1,1995,Action,Crime,Thriller,5245,3.84,0.86,733,62,1,"","",8,1995,0.52,3.50,0.76,Adventure,Action,Thriller,Fantasy,Children
661,1438,4.0,858099829,1,1996,Adventure,Animation,Children,2153,3.30,1.00,135,260,376,6,733,20,1994,4.17,3.45,0.83,Action,Thriller,Adventure,Comedy,Sci-Fi
593,14600,5.0,983337608,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,922,541,858,"","",4,1973,17.63,4.50,1.00,Drama,Action,Sci-Fi,Romance,Thriller
293,14600,4.0,983337681,1,1994,Action,Crime,Drama,5587,4.06,0.81,47,678,50,608,593,10,1985,14.55,4.40,0.84,Thriller,Crime,Drama,Mystery,Action
356,14600,5.0,983337790,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,110,16,293,47,678,15,1988,12.42,4.27,0.88,Thriller,Drama,Crime,Action,Mystery
599,14600,5.0,983339134,1,1969,Adventure,Western,"",745,4.01,0.91,924,111,260,69,1,43,1991,9.22,3.72,1.10,Drama,Crime,Thriller,Action,Comedy
1,14738,3.0,861053960,0,1995,Adventure,Animation,Children,10759,3.91,0.89,"","","","","",3,1995,0.58,2.67,0.58,"","","","",""
100,14738,3.0,861054068,0,1996,Drama,Thriller,"",905,3.21,0.83,778,58,653,36,17,20,1995,0.60,3.20,0.70,Drama,Romance,Crime,Comedy,Action
858,14738,5.0,861054094,1,1972,Crime,Drama,"",8996,4.35,0.86,778,58,653,36,17,23,1995,0.57,3.17,0.65,Drama,Romance,Crime,Comedy,Action
318,14738,5.0,861055120,1,1994,Crime,Drama,"",13826,4.45,0.72,110,541,34,296,837,37,1994,4.50,3.35,0.75,Drama,Crime,Comedy,Action,Thriller
309,14738,3.0,861055511,0,1994,Drama,"","",105,3.57,1.14,446,627,318,110,541,42,1994,4.25,3.43,0.80,Drama,Crime,Comedy,Action,Thriller
198,14738,3.0,861056068,0,1995,Action,Crime,Drama,1988,3.40,0.98,446,627,318,110,541,47,1994,4.02,3.38,0.77,Drama,Crime,Comedy,Action,Thriller
288,14738,3.0,861056361,0,1994,Action,Crime,Thriller,5165,3.24,1.18,327,163,446,627,318,58,1994,3.66,3.33,0.73,Drama,Action,Crime,Comedy,Romance
442,14738,4.0,861056399,1,1993,Action,Adventure,Sci-Fi,4001,3.04,0.97,327,163,446,627,318,59,1994,3.62,3.32,0.73,Drama,Action,Crime,Comedy,Romance
736,14738,2.0,861056399,0,1996,Action,Adventure,Romance,6990,3.18,1.02,442,327,163,446,627,60,1994,3.60,3.33,0.73,Drama,Action,Crime,Comedy,Romance
858,14912,5.0,880814249,1,1972,Crime,Drama,"",8996,4.35,0.86,608,750,908,260,903,5,1970,15.99,4.80,0.45,Thriller,Action,Romance,Adventure,Mystery
32,15139,5.0,1314191414,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,1,150,260,593,480,8,1991,6.11,4.62,0.35,Thriller,Adventure,Drama,Comedy,Action
18,15414,3.5,1241234114,1,1995,Comedy,"","",1111,3.31,1.04,"","","","","",2,1995,0.00,2.50,0.00,"","","","",""
778,15414,4.0,1243504985,1,1996,Comedy,Crime,Drama,5195,4.00,0.90,293,587,47,32,593,15,1989,14.32,3.67,0.75,Drama,Thriller,Crime,Comedy,Romance
111,15414,3.5,1256956576,1,1976,Crime,Drama,Thriller,5305,4.12,0.85,318,778,293,587,47,17,1989,13.54,3.74,0.73,Drama,Thriller,Crime,Comedy,Romance
968,15485,3.0,1243790317,0,1968,Horror,Sci-Fi,Thriller,1824,3.64,1.06,"","","","","",2,1994,2.12,3.00,0.00,"","","","",""
608,15571,3.5,1112327843,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,766,337,57,994,318,6,1994,1.17,4.08,0.80,Drama,Crime,Comedy,"",""
515,15571,5.0,1141701297,1,1993,Drama,Romance,"",2286,3.91,0.90,448,84,372,924,923,29,1987,13.87,4.16,0.60,Drama,Comedy,Romance,Adventure,Sci-Fi
19,15571,1.0,1164434293,0,1995,Comedy,"","",4501,2.62,1.16,745,215,175,550,685,38,1989,12.41,3.95,0.98,Drama,Comedy,Romance,Adventure,Sci-Fi
617,15571,4.5,1200117599,1,1995,Comedy,Drama,"",119,3.50,1.00,50,232,587,454,745,47,1990,11.34,3.68,1.20,Drama,Comedy,Romance,Thriller,Adventure
906,15571,4.0,1274758739,1,1944,Drama,Thriller,"",474,4.03,0.79,586,708,919,288,357,59,1987,15.09,3.77,1.10,Drama,Comedy,Romance,Thriller,Adventure
898,15571,4.0,1277264630,1,1940,Comedy,Drama,Romance,1465,4.19,0.89,906,586,708,919,288,60,1987,15.99,3.77,1.09,Drama,Comedy,Romance,Thriller,Adventure
919,15925,2.0,946471933,0,1939,Adventure,Children,Fantasy,5138,3.98,0.94,858,923,750,922,"",5,1964,20.55,4.40,0.89,Drama,Romance,Mystery,Crime,War
21,15925,4.0,946473147,1,1995,Comedy,Crime,Thriller,5164,3.58,0.93,649,838,345,911,232,29,1977,21.50,4.17,0.76,Comedy,Drama,Romance,Crime,Thriller
364,16048,4.0,1268306232,1,1994,Adventure,Animation,Children,8464,3.78,0.93,595,165,47,344,377,17,1993,4.46,3.79,0.56,Thriller,Action,Sci-Fi,Crime,Drama
34,16048,4.0,1268306289,1,1995,Children,Drama,"",7042,3.63,1.11,367,500,364,595,165,23,1993,3.87,3.67,0.60,Action,Thriller,Drama,Sci-Fi,Crime
111,16048,3.5,1268306530,1,1976,Crime,Drama,Thriller,5305,4.12,0.85,288,141,253,292,208,31,1993,3.39,3.65,0.55,Action,Thriller,Drama,Sci-Fi,Crime
442,16048,3.5,1268306852,1,1993,Action,Adventure,Sci-Fi,4001,3.04,0.97,551,778,293,111,288,37,1993,4.29,3.62,0.53,Action,Thriller,Drama,Crime,Sci-Fi
509,16048,3.5,1268306961,1,1993,Drama,Romance,"",3720,3.71,1.05,442,551,778,293,111,39,1993,4.20,3.60,0.53,Action,Thriller,Drama,Crime,Sci-Fi
25,16061,4.0,965014435,1,1995,Drama,Romance,"",4684,3.69,1.04,562,800,593,50,720,7,1994,1.81,4.29,1.11,Crime,Drama,Thriller,Mystery,Comedy
45,16061,4.0,965014907,1,1995,Comedy,Drama,Thriller,1910,3.39,0.96,555,574,265,25,562,13,1993,1.75,4.08,0.95,Drama,Crime,Thriller,Comedy,Romance
457,16061,4.0,965014967,1,1993,Thriller,"","",10736,3.97,0.78,45,555,574,265,25,14,1994,1.71,4.07,0.92,Drama,Thriller,Crime,Comedy,Romance
364,16061,4.0,965015280,1,1994,Adventure,Animation,Children,8464,3.78,0.93,39,441,55,628,457,21,1994,1.54,3.95,0.80,Drama,Thriller,Comedy,Crime,Romance
442,16061,2.0,965016948,0,1993,Action,Adventure,Sci-Fi,4001,3.04,0.97,253,180,141,781,165,43,1994,1.36,3.56,1.05,Drama,Thriller,Comedy,Crime,Romance
345,16147,3.0,1115290626,0,1994,Comedy,Drama,"",2263,3.66,1.00,342,"","","","",2,1993,0.71,3.25,0.35,Comedy,"","","",""
592,16147,1.5,1115290719,0,1989,Action,Crime,Thriller,10028,3.40,0.84,593,296,342,"","",8,1993,1.04,2.81,0.96,Thriller,Crime,Comedy,Horror,Drama
380,16147,2.5,1115290737,0,1994,Action,Adventure,Comedy,9364,3.48,0.93,318,593,296,342,"",14,1991,4.64,2.14,1.29,Crime,Thriller,Drama,Comedy,Horror
501,16147,4.0,1115291207,1,1993,Drama,"","",397,3.80,1.07,149,32,318,593,296,20,1992,4.08,2.17,1.33,Thriller,Crime,Drama,Comedy,Sci-Fi
364,16247,4.5,1077033349,1,1994,Adventure,Animation,Children,8464,3.78,0.93,736,316,86,480,150,12,1994,1.88,3.33,0.94,Adventure,Action,Drama,Sci-Fi,Thriller
454,16247,3.0,1077033371,0,1993,Drama,Thriller,"",5500,3.51,0.81,364,736,316,86,480,14,1994,1.75,3.39,0.92,Adventure,Action,Drama,Sci-Fi,Thriller
36,16247,4.0,1077033399,1,1995,Crime,Drama,"",4547,3.94,0.90,25,357,364,736,316,18,1994,1.58,3.44,0.87,Adventure,Drama,Action,Romance,Sci-Fi
440,16247,4.0,1077033426,1,1993,Comedy,Romance,"",4180,3.60,0.81,36,25,357,364,736,20,1994,1.78,3.40,0.90,Adventure,Drama,Action,Romance,Sci-Fi
924,16247,3.0,1077033467,0,1968,Adventure,Drama,Sci-Fi,5530,3.95,1.05,11,541,440,36,25,23,1993,3.01,3.48,0.87,Drama,Adventure,Action,Romance,Sci-Fi
368,16247,3.5,1077033531,1,1994,Adventure,Comedy,Western,3756,3.39,0.89,508,266,919,11,541,29,1990,11.36,3.52,0.86,Drama,Adventure,Romance,Action,Sci-Fi
32,16247,2.0,943641431,0,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,168,852,515,908,265,37,1990,11.43,3.54,0.81,Drama,Romance,Adventure,Action,Comedy
296,16247,2.0,943641856,0,1994,Comedy,Crime,Drama,14616,4.17,0.98,527,168,852,515,908,40,1990,11.04,3.52,0.85,Drama,Romance,Adventure,Action,Comedy
910,16327,3.0,945102120,0,1959,Comedy,Crime,"",2410,4.09,0.86,955,"","","","",3,1957,32.62,3.00,1.00,Romance,Comedy,"","",""
236,16360,3.0,981091676,0,1995,Action,Comedy,Romance,2607,3.31,0.92,289,377,215,39,"",16,1994,1.03,2.94,1.24,Romance,Comedy,Action,Thriller,Drama
705,16360,1.0,981092908,0,1996,Comedy,"","",97,3.69,0.94,597,539,588,34,745,44,1994,1.30,2.73,1.13,Romance,Comedy,Drama,Children,Animation
218,16360,2.0,981093475,0,1995,Comedy,Drama,"",934,3.26,0.97,344,104,339,586,372,61,1994,1.36,2.64,1.16,Comedy,Romance,Drama,Children,Animation
32,16412,3.0,830105728,0,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,595,588,318,1,590,14,1993,1.55,3.71,1.07,Adventure,Drama,Comedy,Children,Animation
253,16412,3.0,830105728,0,1994,Drama,Horror,"",6010,3.50,0.94,595,588,318,1,590,15,1993,1.54,3.67,1.05,Adventure,Drama,Comedy,Children,Animation
225,16412,2.0,830105772,0,1994,Drama,Thriller,"",2693,3.29,0.87,34,11,595,588,318,19,1993,1.42,3.63,0.96,Drama,Adventure,Comedy,Children,Romance
160,16412,1.0,830105804,0,1995,Action,Adventure,Mystery,3235,2.60,1.01,39,34,11,595,588,21,1993,1.37,3.57,0.98,Drama,Comedy,Adventure,Romance,Children
282,16412,1.0,830105832,0,1994,Drama,"","",2426,3.39,1.00,111,50,17,39,34,26,1993,3.80,3.58,1.17,Drama,Comedy,Romance,Adventure,Thriller
261,16412,5.0,830105911,1,1994,Drama,"","",2233,3.63,0.95,36,265,235,25,111,31,1993,3.50,3.65,1.25,Drama,Romance,Comedy,Adventure,Crime
196,16412,1.0,830105955,0,1995,Horror,Sci-Fi,"",2957,2.85,0.98,261,36,265,235,25,34,1993,3.34,3.59,1.31,Drama,Romance,Comedy,Adventure,Crime
427,16412,3.0,830106423,0,1993,Drama,Mystery,Romance,736,2.60,1.15,303,281,112,477,608,48,1993,2.87,3.62,1.31,Drama,Comedy,Romance,Crime,Thriller
314,16412,4.0,830107739,1,1994,Children,Drama,Fantasy,946,3.85,0.92,262,260,319,494,303,55,1993,3.59,3.62,1.31,Drama,Comedy,Thriller,Romance,Adventure
588,16477,4.0,938821476,1,1992,Adventure,Animation,Children,8980,3.67,0.92,34,176,"","","",3,1994,0.58,3.67,0.58,Children,Drama,Comedy,"",""
29,16568,3.0,1392576666,0,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,31,48,"","","",2,1995,0.00,4.00,0.00,Drama,Romance,Musical,Children,Animation
595,1699,5.0,841161102,1,1991,Animation,Children,Fantasy,7539,3.65,0.98,588,349,380,150,296,8,1993,1.77,4.12,0.99,Thriller,Adventure,Drama,Comedy,Action
750,17187,1.5,1383627027,0,1964,Comedy,War,"",5151,4.24,0.88,912,342,596,552,"",6,1976,27.26,3.08,1.46,Romance,Comedy,Action,Adventure,Musical
296,17187,4.0,1383627181,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,260,912,342,596,552,9,1976,22.59,2.94,1.55,Action,Romance,Adventure,Comedy,Sci-Fi
17,17187,3.5,1383630976,1,1995,Drama,Romance,"",4556,3.97,0.94,594,377,780,265,446,28,1982,20.19,3.54,1.17,Romance,Drama,Comedy,Action,Thriller
379,17187,2.0,1383631332,0,1994,Action,Sci-Fi,Thriller,1165,2.74,1.00,920,17,594,377,780,33,1982,20.42,3.47,1.15,Romance,Drama,Comedy,Action,Thriller
322,17448,4.0,1030896651,1,1995,Comedy,Drama,"",652,3.72,0.90,223,"","","","",2,1994,0.00,3.00,1.41,Comedy,"","","",""
272,17448,3.0,1030902014,0,1994,Comedy,Drama,"",1708,3.76,0.88,750,110,50,16,293,15,1991,8.50,3.00,1.25,Drama,Crime,Comedy,Action,Thriller
842,17448,2.0,1030905055,0,1996,Comedy,Horror,"",456,2.83,1.14,764,741,923,589,750,25,1990,12.26,3.16,1.03,Drama,Action,Crime,Comedy,Sci-Fi
761,17448,1.0,1030905457,0,1996,Action,Adventure,"",789,2.78,1.00,764,741,923,589,750,27,1990,11.83,3.04,1.09,Drama,Action,Crime,Comedy,Sci-Fi
204,17448,1.0,1030910166,0,1995,Action,"","",1782,2.97,1.06,235,764,741,923,589,36,1991,10.35,2.81,1.12,Drama,Comedy,Action,Crime,Sci-Fi
247,17448,4.0,1030910953,1,1994,Crime,Drama,"",1650,3.85,0.90,593,720,296,456,235,42,1992,9.61,2.90,1.16,Drama,Crime,Comedy,Thriller,Action
282,17448,2.0,1030914354,0,1994,Drama,"","",2426,3.39,1.00,26,902,229,778,47,58,1991,9.77,3.07,1.09,Drama,Crime,Thriller,Comedy,Action
237,17745,2.0,1055758292,0,1995,Comedy,Romance,"",1411,3.20,0.90,"","","","","",2,1995,0.71,2.25,0.35,"","","","",""
541,17745,3.5,1055758764,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,260,"","","","",7,1992,6.88,2.50,0.50,Action,Sci-Fi,Adventure,"",""
480,17745,2.5,1055758810,0,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,924,750,541,260,"",10,1986,12.51,3.00,0.97,Sci-Fi,Action,Adventure,Thriller,War
1,17745,4.0,1055759074,1,1995,Adventure,Animation,Children,10759,3.91,0.89,316,780,924,750,541,15,1989,10.86,2.93,0.86,Sci-Fi,Action,Adventure,Thriller,War
410,17997,3.0,835620737,0,1993,Children,Comedy,Fantasy,3972,2.99,0.93,208,253,339,292,595,18,1993,1.94,3.83,0.92,Adventure,Action,Drama,Comedy,Sci-Fi
1,17997,5.0,835620737,1,1995,Adventure,Animation,Children,10759,3.91,0.89,110,208,253,339,292,20,1993,1.88,3.85,0.93,Action,Adventure,Drama,Comedy,Sci-Fi
